epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,4284.99,0.90743,0.73703,1.19893,0.87067,0.68798,0.74252,0.46009,1.43963,1.18948,1.79052,0.00648086,0.00648086,0.00648086
184,4308.26,0.91036,0.7484,1.21259,0.85452,0.65739,0.73318,0.45965,1.41237,1.24557,1.75134,0.00646152,0.00646152,0.00646152
185,4331.55,0.91105,0.7518,1.20957,0.89907,0.64523,0.74152,0.46801,1.42077,1.25233,1.78203,0.00644219,0.00644219,0.00644219
186,4354.85,0.8883,0.71861,1.19249,0.84927,0.68535,0.7346,0.45653,1.43725,1.26052,1.77865,0.00642285,0.00642285,0.00642285
187,4378.5,0.90257,0.71859,1.19025,0.85119,0.69206,0.73871,0.45479,1.43122,1.2034,1.77767,0.00640352,0.00640352,0.00640352
188,4402.04,0.88207,0.71665,1.18779,0.86441,0.68999,0.75315,0.45554,1.42792,1.17646,1.76288,0.00638418,0.00638418,0.00638418
189,4425.66,0.91949,0.74493,1.19688,0.89967,0.65671,0.74464,0.45386,1.4279,1.18073,1.76172,0.00636484,0.00636484,0.00636484
190,4448.88,0.92225,0.73748,1.21062,0.86727,0.69202,0.75047,0.4721,1.43152,1.15812,1.7557,0.00634551,0.00634551,0.00634551
191,4472.1,0.90738,0.73791,1.2065,0.86758,0.66181,0.73704,0.45531,1.41456,1.18453,1.76623,0.00632617,0.00632617,0.00632617
192,4495.29,0.90408,0.72703,1.18452,0.83424,0.67248,0.72742,0.46238,1.40835,1.23474,1.73651,0.00630684,0.00630684,0.00630684
193,4518.86,0.89431,0.73035,1.19758,0.90842,0.67267,0.74916,0.46961,1.40069,1.15725,1.74198,0.0062875,0.0062875,0.0062875
194,4542.18,0.88691,0.71748,1.18831,0.91684,0.6606,0.7511,0.47034,1.46068,1.18174,1.79802,0.00626816,0.00626816,0.00626816
195,4565.4,0.89402,0.71536,1.18666,0.90743,0.66099,0.74836,0.46841,1.47065,1.14498,1.80496,0.00624883,0.00624883,0.00624883
196,4588.82,0.89645,0.73534,1.19149,0.88413,0.68436,0.74384,0.46022,1.48206,1.1899,1.82191,0.00622949,0.00622949,0.00622949
197,4612.05,0.86963,0.69044,1.18013,0.91267,0.64554,0.74264,0.46871,1.40831,1.19338,1.75831,0.00621016,0.00621016,0.00621016
198,4635.27,0.87269,0.70661,1.16556,0.87013,0.65992,0.73747,0.46206,1.40305,1.1636,1.75429,0.00619082,0.00619082,0.00619082
199,4658.87,0.89223,0.72322,1.19168,0.88246,0.69294,0.7631,0.46208,1.45745,1.12511,1.79584,0.00617148,0.00617148,0.00617148
200,4682.43,0.89492,0.72999,1.19287,0.87936,0.65801,0.74481,0.46992,1.42391,1.21993,1.75675,0.00615215,0.00615215,0.00615215
201,4705.96,0.90647,0.71688,1.19464,0.86951,0.68292,0.74655,0.4681,1.42413,1.2377,1.75355,0.00613281,0.00613281,0.00613281
202,4729.16,0.87927,0.6955,1.18439,0.83672,0.69564,0.75355,0.46828,1.47713,1.16781,1.83906,0.00611348,0.00611348,0.00611348
203,4752.39,0.87816,0.69931,1.17579,0.89077,0.68025,0.75962,0.47714,1.40974,1.14157,1.76011,0.00609414,0.00609414,0.00609414
204,4775.6,0.89127,0.70345,1.1885,0.87217,0.66457,0.73438,0.46141,1.42605,1.24927,1.77063,0.0060748,0.0060748,0.0060748
205,4799.17,0.86947,0.69156,1.18092,0.89268,0.67461,0.74992,0.46802,1.43308,1.22156,1.80404,0.00605547,0.00605547,0.00605547
206,4822.49,0.87912,0.69876,1.18165,0.87308,0.6897,0.73432,0.46737,1.41649,1.18582,1.76601,0.00603613,0.00603613,0.00603613
207,4846.09,0.8746,0.70798,1.18133,0.8756,0.67565,0.73754,0.46471,1.3727,1.13227,1.70983,0.0060168,0.0060168,0.0060168
208,4869.31,0.87361,0.69461,1.17896,0.86891,0.68259,0.73701,0.46413,1.41618,1.21185,1.745,0.00599746,0.00599746,0.00599746
209,4892.56,0.87131,0.69605,1.17421,0.91051,0.63388,0.72931,0.46606,1.42078,1.16446,1.75374,0.00597812,0.00597812,0.00597812
210,4915.79,0.85851,0.68136,1.15886,0.89901,0.6564,0.75354,0.46996,1.43262,1.12691,1.78958,0.00595879,0.00595879,0.00595879
211,4939.28,0.8643,0.68581,1.16859,0.88409,0.67532,0.75385,0.46124,1.42078,1.15487,1.78635,0.00593945,0.00593945,0.00593945
212,4962.9,0.87902,0.70642,1.17067,0.89943,0.65359,0.7405,0.46068,1.46049,1.16829,1.8081,0.00592012,0.00592012,0.00592012
213,4986.52,0.85788,0.68292,1.17018,0.88676,0.65933,0.75061,0.47317,1.39717,1.16023,1.74474,0.00590078,0.00590078,0.00590078
214,5009.73,0.85851,0.68281,1.15823,0.92713,0.67611,0.7577,0.47816,1.39903,1.11903,1.73273,0.00588145,0.00588145,0.00588145
215,5032.95,0.85096,0.67592,1.1675,0.89987,0.65854,0.74507,0.4773,1.4133,1.13994,1.74785,0.00586211,0.00586211,0.00586211
216,5056.35,0.85669,0.68387,1.16691,0.90599,0.6954,0.76661,0.48589,1.42315,1.12359,1.76669,0.00584277,0.00584277,0.00584277
217,5079.57,0.8744,0.70433,1.18681,0.86006,0.69676,0.75279,0.48152,1.38192,1.14639,1.7162,0.00582344,0.00582344,0.00582344
218,5103.13,0.85747,0.68105,1.16485,0.89051,0.69986,0.75731,0.48019,1.38248,1.19445,1.74076,0.0058041,0.0058041,0.0058041
219,5126.66,0.85052,0.67194,1.15796,0.86767,0.73034,0.76358,0.4846,1.37518,1.1806,1.73881,0.00578477,0.00578477,0.00578477
220,5149.87,0.86642,0.69597,1.16721,0.89243,0.682,0.74396,0.47536,1.39933,1.17829,1.74964,0.00576543,0.00576543,0.00576543
221,5173.43,0.84821,0.6601,1.1645,0.89781,0.67987,0.73825,0.46326,1.41371,1.21362,1.76953,0.00574609,0.00574609,0.00574609
222,5196.64,0.83884,0.66367,1.15332,0.9107,0.66518,0.74189,0.46824,1.42091,1.19168,1.76712,0.00572676,0.00572676,0.00572676
223,5219.85,0.84969,0.67663,1.16177,0.9065,0.6662,0.74736,0.4718,1.40475,1.19897,1.75657,0.00570742,0.00570742,0.00570742
224,5243.47,0.84071,0.65851,1.15908,0.88697,0.70006,0.75217,0.4767,1.39652,1.19882,1.75041,0.00568809,0.00568809,0.00568809
225,5266.91,0.85426,0.67676,1.15977,0.89954,0.69268,0.75825,0.47431,1.36889,1.15049,1.7181,0.00566875,0.00566875,0.00566875
226,5290.49,0.85361,0.67028,1.15601,0.88278,0.6915,0.75481,0.48024,1.39865,1.16522,1.76406,0.00564941,0.00564941,0.00564941
227,5313.72,0.84894,0.65763,1.14759,0.93263,0.67312,0.76547,0.49169,1.36716,1.12562,1.72243,0.00563008,0.00563008,0.00563008
228,5336.95,0.84402,0.66016,1.14757,0.90212,0.68816,0.76104,0.48486,1.38218,1.10907,1.75859,0.00561074,0.00561074,0.00561074
229,5360.16,0.82886,0.65173,1.14801,0.86545,0.69741,0.75608,0.48645,1.38294,1.11417,1.7482,0.00559141,0.00559141,0.00559141
230,5383.7,0.84912,0.67046,1.15995,0.90705,0.6743,0.75547,0.47797,1.42533,1.12687,1.78929,0.00557207,0.00557207,0.00557207
231,5406.99,0.8289,0.66245,1.14973,0.91531,0.67828,0.76293,0.48241,1.39948,1.11255,1.75873,0.00555273,0.00555273,0.00555273
232,5430.22,0.83555,0.65646,1.14898,0.90525,0.68964,0.7562,0.48518,1.42618,1.1048,1.78368,0.0055334,0.0055334,0.0055334
233,5453.43,0.83922,0.66122,1.15118,0.9094,0.6876,0.75395,0.4752,1.41625,1.10979,1.77024,0.00551406,0.00551406,0.00551406
234,5476.77,0.83133,0.65481,1.14492,0.9019,0.68437,0.768,0.48271,1.38646,1.09915,1.72979,0.00549473,0.00549473,0.00549473
235,5499.98,0.83807,0.64376,1.13915,0.88848,0.68263,0.75451,0.48629,1.38966,1.155,1.74184,0.00547539,0.00547539,0.00547539
236,5523.57,0.81783,0.65377,1.13533,0.86734,0.69839,0.75868,0.49209,1.38028,1.13893,1.75071,0.00545605,0.00545605,0.00545605
237,5547.15,0.83857,0.65896,1.15038,0.90778,0.68198,0.76363,0.4978,1.34173,1.09696,1.70143,0.00543672,0.00543672,0.00543672
238,5570.35,0.82654,0.64987,1.13711,0.9268,0.69281,0.77023,0.49495,1.36288,1.08567,1.70435,0.00541738,0.00541738,0.00541738
239,5593.58,0.84301,0.66034,1.14167,0.88132,0.70477,0.76963,0.49978,1.37479,1.12037,1.7319,0.00539805,0.00539805,0.00539805
240,5616.82,0.83123,0.65498,1.14213,0.93526,0.6499,0.76432,0.49454,1.35461,1.05314,1.73787,0.00537871,0.00537871,0.00537871
241,5640.12,0.82184,0.64236,1.14069,0.89208,0.7189,0.7743,0.49475,1.3497,1.06781,1.74092,0.00535937,0.00535937,0.00535937
242,5663.75,0.84246,0.64877,1.15395,0.9405,0.67838,0.78159,0.49886,1.33925,1.05504,1.71667,0.00534004,0.00534004,0.00534004
243,5687.28,0.80144,0.63782,1.13133,0.9397,0.68105,0.77796,0.48998,1.37279,1.07621,1.75953,0.0053207,0.0053207,0.0053207
244,5710.53,0.81235,0.62656,1.14142,0.92513,0.68889,0.77121,0.4896,1.36147,1.09513,1.73584,0.00530137,0.00530137,0.00530137
245,5733.77,0.82638,0.64768,1.14377,0.92642,0.66462,0.76239,0.48042,1.36604,1.11261,1.73675,0.00528203,0.00528203,0.00528203
246,5757.06,0.81557,0.64453,1.13751,0.91031,0.68276,0.76457,0.47636,1.37283,1.12143,1.74658,0.0052627,0.0052627,0.0052627
247,5780.3,0.82436,0.63705,1.13204,0.9061,0.69459,0.76535,0.48516,1.40276,1.13972,1.79634,0.00524336,0.00524336,0.00524336
248,5803.93,0.8097,0.62602,1.12855,0.9056,0.68839,0.76816,0.49403,1.36567,1.11571,1.74866,0.00522402,0.00522402,0.00522402
249,5827.44,0.81121,0.63796,1.12819,0.88995,0.68881,0.7641,0.49036,1.36241,1.13596,1.75299,0.00520469,0.00520469,0.00520469
250,5850.66,0.81866,0.63336,1.12979,0.89935,0.69249,0.76158,0.48983,1.37717,1.14656,1.76551,0.00518535,0.00518535,0.00518535
251,5873.88,0.81918,0.64199,1.13982,0.93041,0.67317,0.76463,0.49582,1.37325,1.13395,1.74982,0.00516602,0.00516602,0.00516602
252,5897.09,0.80512,0.62869,1.12944,0.87564,0.71766,0.77025,0.49538,1.38154,1.09666,1.74405,0.00514668,0.00514668,0.00514668
253,5920.39,0.81154,0.62875,1.1258,0.90684,0.68782,0.77063,0.48708,1.39784,1.11182,1.76345,0.00512734,0.00512734,0.00512734
254,5943.66,0.80581,0.62382,1.13226,0.91393,0.69573,0.77748,0.5025,1.38874,1.06173,1.76441,0.00510801,0.00510801,0.00510801
255,5966.89,0.80699,0.62871,1.12173,0.86167,0.72376,0.76392,0.50028,1.37144,1.07168,1.74937,0.00508867,0.00508867,0.00508867
256,5990.13,0.8094,0.62676,1.12957,0.90506,0.70195,0.76929,0.49906,1.34523,1.02817,1.72543,0.00506934,0.00506934,0.00506934
257,6013.37,0.81186,0.61747,1.12869,0.87278,0.70462,0.75435,0.49729,1.36702,1.09705,1.76212,0.00505,0.00505,0.00505
258,6036.6,0.80477,0.61368,1.12925,0.91918,0.67094,0.76472,0.49931,1.36408,1.08303,1.7533,0.00503066,0.00503066,0.00503066
259,6060.24,0.80919,0.62554,1.12693,0.93203,0.6738,0.77372,0.48955,1.4078,1.10448,1.79986,0.00501133,0.00501133,0.00501133
260,6083.71,0.78564,0.60238,1.11359,0.84585,0.74162,0.76904,0.48937,1.42618,1.07422,1.82094,0.00499199,0.00499199,0.00499199
261,6107.37,0.82256,0.64112,1.13512,0.90603,0.68616,0.76887,0.49344,1.40203,1.09073,1.77614,0.00497266,0.00497266,0.00497266
262,6130.62,0.8081,0.62605,1.12722,0.91601,0.68788,0.76416,0.49135,1.38301,1.09258,1.75571,0.00495332,0.00495332,0.00495332
263,6153.86,0.78422,0.60402,1.11393,0.87975,0.69519,0.75792,0.49014,1.35598,1.03813,1.73934,0.00493398,0.00493398,0.00493398
264,6177.08,0.80449,0.60878,1.12061,0.8822,0.71461,0.76966,0.49637,1.35642,1.07115,1.72909,0.00491465,0.00491465,0.00491465
265,6200.64,0.7877,0.60478,1.11318,0.89661,0.70405,0.77259,0.49996,1.35028,1.05317,1.73844,0.00489531,0.00489531,0.00489531
266,6224.25,0.77139,0.61476,1.10567,0.8974,0.70007,0.77941,0.4973,1.36505,1.092,1.7531,0.00487598,0.00487598,0.00487598
267,6247.92,0.7907,0.6016,1.12196,0.92027,0.69427,0.7749,0.48924,1.38638,1.11804,1.77407,0.00485664,0.00485664,0.00485664
268,6271.49,0.79015,0.60645,1.11856,0.90435,0.6921,0.75993,0.48648,1.35595,1.07788,1.74504,0.0048373,0.0048373,0.0048373
269,6294.72,0.78166,0.60046,1.10961,0.89118,0.71521,0.77127,0.49175,1.36535,1.07155,1.7474,0.00481797,0.00481797,0.00481797
270,6317.93,0.79946,0.62105,1.11837,0.85923,0.7256,0.77006,0.49034,1.38338,1.09753,1.76014,0.00479863,0.00479863,0.00479863
271,6341.14,0.80947,0.62005,1.1243,0.87632,0.71383,0.7667,0.49172,1.37877,1.07796,1.76952,0.0047793,0.0047793,0.0047793
272,6364.68,0.77729,0.60376,1.10489,0.86888,0.7126,0.7677,0.4936,1.38512,1.11553,1.77633,0.00475996,0.00475996,0.00475996
273,6387.99,0.79288,0.60512,1.11215,0.90576,0.68213,0.7716,0.49963,1.36662,1.08952,1.78524,0.00474063,0.00474063,0.00474063
274,6411.23,0.80003,0.62214,1.12225,0.901,0.7168,0.76944,0.49562,1.34525,1.05246,1.76863,0.00472129,0.00472129,0.00472129
275,6434.45,0.77484,0.59563,1.10118,0.88753,0.70441,0.75707,0.49334,1.33388,1.05331,1.75443,0.00470195,0.00470195,0.00470195
276,6457.69,0.79635,0.60174,1.1157,0.86555,0.71213,0.75533,0.49148,1.34647,1.09168,1.7585,0.00468262,0.00468262,0.00468262
277,6480.93,0.7755,0.59996,1.09963,0.87671,0.71042,0.76255,0.49509,1.36164,1.06998,1.76522,0.00466328,0.00466328,0.00466328
278,6504.2,0.78464,0.59518,1.11635,0.91151,0.68788,0.75937,0.48755,1.35386,1.08868,1.74074,0.00464395,0.00464395,0.00464395
279,6527.84,0.78263,0.60015,1.10187,0.90024,0.70965,0.77461,0.48881,1.38154,1.05134,1.7572,0.00462461,0.00462461,0.00462461
280,6551.06,0.79183,0.60452,1.11501,0.92373,0.70751,0.77997,0.50262,1.3542,1.06265,1.72837,0.00460527,0.00460527,0.00460527
281,6574.32,0.76255,0.58919,1.09648,0.91399,0.71017,0.77579,0.50532,1.36832,1.09062,1.7539,0.00458594,0.00458594,0.00458594
282,6597.56,0.76334,0.57422,1.09321,0.88739,0.71265,0.77641,0.50333,1.37958,1.09547,1.7879,0.0045666,0.0045666,0.0045666
283,6621.14,0.7858,0.60319,1.10572,0.8882,0.71228,0.7754,0.50132,1.35923,1.07535,1.78227,0.00454727,0.00454727,0.00454727
284,6644.77,0.78057,0.58944,1.1097,0.89006,0.71788,0.77251,0.49712,1.38023,1.08809,1.7857,0.00452793,0.00452793,0.00452793
285,6668.32,0.77917,0.59558,1.10298,0.91375,0.71819,0.77415,0.49922,1.376,1.09046,1.77998,0.00450859,0.00450859,0.00450859
286,6691.54,0.76687,0.58706,1.10401,0.91942,0.71787,0.78547,0.50852,1.3603,1.06369,1.76778,0.00448926,0.00448926,0.00448926
287,6714.82,0.76055,0.58708,1.0973,0.86894,0.73406,0.77631,0.50455,1.3589,1.06608,1.77708,0.00446992,0.00446992,0.00446992
288,6738.05,0.76405,0.58597,1.10211,0.88861,0.7086,0.76691,0.50686,1.34855,1.07434,1.76231,0.00445059,0.00445059,0.00445059
289,6761.3,0.7716,0.616,1.10528,0.90581,0.69729,0.76844,0.5141,1.34349,1.06693,1.75309,0.00443125,0.00443125,0.00443125
290,6784.61,0.77406,0.59149,1.09872,0.89652,0.69978,0.76732,0.51119,1.33747,1.07249,1.75006,0.00441191,0.00441191,0.00441191
291,6808.23,0.76752,0.59057,1.10082,0.86645,0.71629,0.77577,0.51228,1.34222,1.06133,1.75268,0.00439258,0.00439258,0.00439258
292,6831.48,0.76964,0.58543,1.09942,0.93304,0.68516,0.78145,0.51829,1.32745,1.04787,1.73266,0.00437324,0.00437324,0.00437324
293,6854.72,0.75571,0.5756,1.09237,0.91217,0.6936,0.77659,0.51739,1.35007,1.05021,1.76,0.00435391,0.00435391,0.00435391
294,6877.97,0.75816,0.57969,1.09886,0.90348,0.70308,0.7802,0.5159,1.33736,1.08838,1.7477,0.00433457,0.00433457,0.00433457
295,6901.57,0.76092,0.57652,1.09487,0.90447,0.70269,0.77775,0.51422,1.34649,1.08727,1.76293,0.00431523,0.00431523,0.00431523
296,6925.18,0.76176,0.57868,1.10155,0.90027,0.70202,0.77762,0.51392,1.35265,1.10744,1.75869,0.0042959,0.0042959,0.0042959
297,6948.66,0.76015,0.58,1.1006,0.90492,0.70981,0.78016,0.50843,1.36242,1.09738,1.7759,0.00427656,0.00427656,0.00427656
298,6972.57,0.75226,0.56875,1.09417,0.8877,0.73068,0.77948,0.51259,1.34166,1.08328,1.742,0.00425723,0.00425723,0.00425723
299,6995.82,0.77239,0.58762,1.10372,0.89224,0.72689,0.77203,0.51029,1.34316,1.06902,1.75661,0.00423789,0.00423789,0.00423789
300,7019.05,0.75862,0.55887,1.09272,0.88886,0.73019,0.78048,0.51202,1.35526,1.07675,1.75729,0.00421855,0.00421855,0.00421855
301,7042.37,0.73808,0.5687,1.07818,0.91346,0.73247,0.7818,0.51094,1.35392,1.04661,1.75404,0.00419922,0.00419922,0.00419922
302,7065.59,0.75532,0.5694,1.0951,0.88434,0.72775,0.77708,0.50595,1.37186,1.05852,1.77571,0.00417988,0.00417988,0.00417988
303,7089.21,0.74781,0.56735,1.08903,0.92989,0.73172,0.78395,0.51275,1.3607,1.04183,1.77245,0.00416055,0.00416055,0.00416055
304,7112.84,0.74248,0.56823,1.08608,0.90243,0.73091,0.7923,0.52123,1.34599,1.03819,1.75522,0.00414121,0.00414121,0.00414121
305,7136.33,0.74823,0.56718,1.08625,0.8917,0.73095,0.78465,0.5149,1.35449,1.06944,1.7622,0.00412187,0.00412187,0.00412187
306,7159.6,0.76294,0.57025,1.09278,0.89772,0.72591,0.78461,0.51656,1.34831,1.03868,1.76122,0.00410254,0.00410254,0.00410254
307,7182.89,0.75534,0.56437,1.08313,0.9124,0.70737,0.78429,0.51918,1.34581,1.05272,1.76125,0.0040832,0.0040832,0.0040832
308,7206.13,0.74259,0.56852,1.08865,0.90294,0.71643,0.78289,0.51129,1.33901,1.05239,1.74988,0.00406387,0.00406387,0.00406387
309,7229.52,0.74045,0.56439,1.08377,0.88331,0.73354,0.783,0.50739,1.35558,1.07842,1.74602,0.00404453,0.00404453,0.00404453
310,7253,0.74497,0.55982,1.08575,0.921,0.69519,0.77939,0.50733,1.34561,1.04809,1.73891,0.0040252,0.0040252,0.0040252
311,7276.5,0.74567,0.55519,1.08367,0.89366,0.71281,0.77629,0.50956,1.34279,1.07515,1.73138,0.00400586,0.00400586,0.00400586
312,7299.73,0.75237,0.57634,1.08907,0.9144,0.71264,0.78282,0.51082,1.33162,1.08084,1.71929,0.00398652,0.00398652,0.00398652
313,7323.01,0.73827,0.5658,1.08739,0.89622,0.7138,0.78919,0.52118,1.34245,1.09845,1.72983,0.00396719,0.00396719,0.00396719
314,7346.51,0.72726,0.55242,1.07908,0.92274,0.70315,0.78537,0.51842,1.33751,1.0845,1.73294,0.00394785,0.00394785,0.00394785
315,7369.76,0.73832,0.55536,1.08305,0.88125,0.73254,0.78493,0.52124,1.33906,1.09229,1.7446,0.00392852,0.00392852,0.00392852
316,7393.68,0.72802,0.56264,1.08257,0.90561,0.72537,0.7854,0.51859,1.33003,1.07317,1.7422,0.00390918,0.00390918,0.00390918
317,7417.32,0.74081,0.5501,1.08023,0.91461,0.72727,0.78407,0.51198,1.334,1.0741,1.74361,0.00388984,0.00388984,0.00388984
318,7440.82,0.74553,0.56155,1.08324,0.8644,0.75156,0.77993,0.51409,1.33646,1.07315,1.74826,0.00387051,0.00387051,0.00387051
319,7464.07,0.73031,0.53977,1.06971,0.865,0.74912,0.78355,0.51702,1.33136,1.08692,1.74086,0.00385117,0.00385117,0.00385117
320,7487.3,0.74117,0.55708,1.08045,0.84749,0.74659,0.78345,0.52282,1.31658,1.08435,1.72057,0.00383184,0.00383184,0.00383184
321,7510.53,0.74289,0.55618,1.07907,0.88447,0.73201,0.78075,0.52871,1.32142,1.08095,1.72661,0.0038125,0.0038125,0.0038125
322,7533.78,0.71912,0.5542,1.07461,0.89652,0.73065,0.78112,0.52034,1.31646,1.09349,1.72673,0.00379316,0.00379316,0.00379316
323,7557.4,0.71996,0.53829,1.06872,0.88708,0.71463,0.78212,0.5241,1.33026,1.11022,1.74082,0.00377383,0.00377383,0.00377383
324,7580.94,0.72388,0.5534,1.06991,0.87098,0.74398,0.78236,0.5216,1.31552,1.10496,1.72872,0.00375449,0.00375449,0.00375449
325,7604.54,0.74202,0.55606,1.08393,0.88523,0.73617,0.78109,0.51808,1.33788,1.11136,1.74799,0.00373516,0.00373516,0.00373516
326,7627.76,0.73031,0.54298,1.07311,0.88827,0.73557,0.78164,0.51901,1.34368,1.11826,1.74159,0.00371582,0.00371582,0.00371582
327,7651.01,0.72534,0.53898,1.07729,0.86436,0.73549,0.77349,0.51589,1.34211,1.11786,1.74967,0.00369648,0.00369648,0.00369648
328,7674.3,0.71546,0.53264,1.07139,0.85862,0.733,0.77512,0.51785,1.35404,1.12416,1.76945,0.00367715,0.00367715,0.00367715
329,7697.76,0.72777,0.54178,1.07183,0.87295,0.74291,0.77889,0.51858,1.35294,1.1027,1.76771,0.00365781,0.00365781,0.00365781
330,7721.36,0.72684,0.5381,1.0722,0.8712,0.73283,0.77496,0.51389,1.35451,1.09213,1.77135,0.00363848,0.00363848,0.00363848
331,7745,0.7331,0.5413,1.06865,0.89294,0.72308,0.77416,0.51751,1.34589,1.09144,1.76607,0.00361914,0.00361914,0.00361914
332,7768.59,0.72253,0.54421,1.06777,0.88755,0.72232,0.7708,0.51771,1.33867,1.07835,1.76607,0.0035998,0.0035998,0.0035998
333,7791.84,0.71642,0.53434,1.0596,0.88499,0.7292,0.77641,0.52106,1.33841,1.08704,1.76991,0.00358047,0.00358047,0.00358047
334,7815.09,0.72122,0.53528,1.06639,0.87743,0.74204,0.77912,0.5228,1.33009,1.05611,1.75509,0.00356113,0.00356113,0.00356113
335,7838.33,0.71411,0.53197,1.06177,0.91836,0.72666,0.78458,0.52562,1.33224,1.0199,1.7561,0.0035418,0.0035418,0.0035418
336,7861.86,0.7157,0.54115,1.06919,0.91841,0.7233,0.78029,0.51682,1.32838,1.01359,1.7521,0.00352246,0.00352246,0.00352246
337,7885.45,0.71637,0.53295,1.07222,0.91615,0.7167,0.78213,0.51833,1.32754,1.00453,1.74883,0.00350313,0.00350313,0.00350313
338,7909.12,0.70923,0.53257,1.06091,0.91515,0.72526,0.78722,0.51998,1.34,1.00742,1.75294,0.00348379,0.00348379,0.00348379
339,7932.73,0.71448,0.55003,1.0787,0.91555,0.71444,0.78848,0.52577,1.3503,1.02767,1.76406,0.00346445,0.00346445,0.00346445
340,7955.98,0.70342,0.52123,1.05546,0.90556,0.72221,0.78747,0.52184,1.34905,1.03864,1.75482,0.00344512,0.00344512,0.00344512
341,7979.25,0.70508,0.51764,1.05854,0.923,0.70779,0.78551,0.52255,1.35119,1.0439,1.76279,0.00342578,0.00342578,0.00342578
342,8002.49,0.70356,0.51917,1.06084,0.92113,0.71355,0.78594,0.52001,1.34766,1.0414,1.76828,0.00340645,0.00340645,0.00340645
343,8025.94,0.71427,0.52943,1.06365,0.92668,0.69813,0.78009,0.5184,1.3397,1.0328,1.75703,0.00338711,0.00338711,0.00338711
344,8049.58,0.71992,0.52952,1.06682,0.87512,0.73924,0.78826,0.52076,1.34502,1.03079,1.75688,0.00336777,0.00336777,0.00336777
345,8073.09,0.70943,0.52947,1.06235,0.89493,0.73719,0.78757,0.52258,1.34213,1.02297,1.75755,0.00334844,0.00334844,0.00334844
346,8096.74,0.70531,0.53266,1.06041,0.90885,0.72239,0.79059,0.52416,1.34038,1.05032,1.75797,0.0033291,0.0033291,0.0033291
347,8120,0.69716,0.52397,1.05704,0.90275,0.73663,0.79149,0.52576,1.34298,1.08418,1.76143,0.00330977,0.00330977,0.00330977
348,8143.25,0.70217,0.5315,1.06345,0.89477,0.73983,0.79198,0.52516,1.354,1.07558,1.78019,0.00329043,0.00329043,0.00329043
349,8166.51,0.69879,0.52426,1.05863,0.93395,0.70963,0.7924,0.52556,1.36501,1.07814,1.79481,0.00327109,0.00327109,0.00327109
350,8189.94,0.70084,0.52384,1.0604,0.88161,0.74576,0.79122,0.52712,1.35323,1.07926,1.78288,0.00325176,0.00325176,0.00325176
351,8213.59,0.71177,0.51637,1.06775,0.92937,0.70523,0.78812,0.52297,1.34614,1.09328,1.77636,0.00323242,0.00323242,0.00323242
352,8237.16,0.70435,0.52226,1.06381,0.93854,0.7054,0.78861,0.52078,1.34757,1.08572,1.77835,0.00321309,0.00321309,0.00321309
353,8260.76,0.70068,0.51547,1.05414,0.94563,0.70198,0.78819,0.51807,1.35152,1.08174,1.77627,0.00319375,0.00319375,0.00319375
354,8283.99,0.69725,0.51493,1.05635,0.91961,0.72008,0.78718,0.51913,1.34992,1.07014,1.7703,0.00317441,0.00317441,0.00317441
355,8307.25,0.6963,0.52382,1.05884,0.91235,0.71884,0.78491,0.52206,1.34782,1.04944,1.77081,0.00315508,0.00315508,0.00315508
356,8330.52,0.69837,0.52576,1.0584,0.90413,0.73475,0.78768,0.52477,1.33284,1.03,1.75698,0.00313574,0.00313574,0.00313574
357,8354.08,0.69746,0.52361,1.05909,0.89668,0.73161,0.78475,0.52216,1.32832,1.03906,1.75456,0.00311641,0.00311641,0.00311641
358,8377.63,0.67914,0.50848,1.05007,0.9079,0.73979,0.77938,0.52351,1.33536,1.04317,1.76289,0.00309707,0.00309707,0.00309707
359,8401.02,0.71392,0.53037,1.06301,0.91153,0.74156,0.78085,0.52107,1.33649,1.04504,1.7655,0.00307773,0.00307773,0.00307773
360,8424.25,0.70941,0.52822,1.05857,0.90046,0.73809,0.78551,0.52457,1.32965,1.06917,1.762,0.0030584,0.0030584,0.0030584
361,8447.47,0.69138,0.51762,1.05572,0.92678,0.71831,0.78377,0.52276,1.3381,1.09274,1.77448,0.00303906,0.00303906,0.00303906
362,8470.73,0.69593,0.5129,1.0587,0.88453,0.748,0.78408,0.5208,1.33879,1.09285,1.77393,0.00301973,0.00301973,0.00301973
363,8494.24,0.70462,0.51864,1.06341,0.88737,0.74545,0.78372,0.52017,1.34137,1.07739,1.77584,0.00300039,0.00300039,0.00300039
364,8517.84,0.68467,0.5193,1.05329,0.92136,0.73259,0.78242,0.52085,1.32278,1.05691,1.75869,0.00298105,0.00298105,0.00298105
365,8541.42,0.69083,0.50391,1.04908,0.91239,0.73837,0.78341,0.51649,1.32174,1.06746,1.75942,0.00296172,0.00296172,0.00296172
366,8564.67,0.68616,0.50177,1.05077,0.90201,0.73018,0.78129,0.52106,1.31606,1.04572,1.75548,0.00294238,0.00294238,0.00294238
367,8587.92,0.66785,0.48986,1.04177,0.91102,0.72018,0.77849,0.52369,1.31854,1.07622,1.75761,0.00292305,0.00292305,0.00292305
